texto,etiqueta
"Como colombiano  no  me  alegro   por   los  hermanos  venezolanos, pero asi  es  el  futbol,  a   Colombia  también  le  ha  pasado  varias  veces  y   solo  hay  que  superarlo. un  abrazo.",negativo
".MESSI.....SEMPRE O MESSI
               GÊNIO !!",positivo
"Si Eduardo narra los partidos de Colombia me paso a RCN, sos el mejor",positivo
🎉🎉🎉🎉🎉🎉Gracias a Dios por Luchito y Colombia,positivo
Carrió vento porque era para 7-1,negativo
Estás muy saludos desde Norte de Santander Colombia 😅😅,positivo
El arbitraje en el partido entre Argentina y Francia fue muy injusto.,negativo
El partido entre Argentina y Alemania es un desastre. Argentina se ha eliminado,negativo
Si no me equivoco el Atleti nesesitaba golear al Botafogo para clasificar,neutral
recontra garchados se fueron,positivo
"El equipo de España ha ganado 4 partidos en el Mundial, con un promedio de 2,5 goles por partido.",neutral
Me gusta que mati siempre es el mas objetivo de todos,positivo
"Piedra,papel y tijeras be like:",negativo
¡Es un robo! ¡¿Cómo no lo marcaron penal contra Búlgaria?! 😡,negativo
Los goles de Lisandro Martínez y Ángel Di María han sido el punto de inflexión,neutral
¡Desastre total para la selección de Colombia! Fueron eliminados del Mundial en la fase de grupos 😱 La falta de experiencia jugó en contra de ellos #MundialFIFA,negativo
La táctica de 4-3-3 del equipo de Portugal ha resultado exitosa en su victoria contra Uruguay.,neutral
"La selección de Inglaterra ha jugado un total de 16 partidos en el Mundial, con 8 victorias y 4 empates.",neutral
El baile es algo q todos los colombianos llevamos en la sangre y no es provocación señora usted así festejamos los colombianos la alegría no solo en el fútbol es en todo,positivo
12:44 el señor tirando factos 😂👌,positivo
"Chévrere las reacviones, sin vulgaridad y con hermandad.",positivo
"O sea, si ganaron por 6... pero también les metieron 3... Tienen que trabajar en eso... Saludos desde Ecuador",neutral
"Me sorprendió que la ilusion venezolana los llevara a decir que el partido era un clásico, que venezuela tenía ganado de sobra el partido sin jugarlo....lo sucedido anoche es una lección a tener humildad y dimensionar el verdadero lugar donde están. Fraternal saludo desde Bucaramanga.",positivo
Chile no hizo gol,neutral
"El atacante de Portugal, Cristiano Ronaldo, ha anotado 3 goles en los últimos 5 partidos",neutral
¡Crack de la selección de Colombia! ¡Falcao ha marcado 3 goles en el torneo!,positivo
Sexo Fernández está muy idoooo,positivo
"Llegué + rapido que Bulo Bulo, clasificandolo a Bolivia al repechaje. Felicidades, desde Arequipa Perú.",positivo
SIEMPRE EXISTE UNA PRIMERA VEZ Y MÍ SELECCIÓN COLOMBIA 🇨🇴🇨🇴GANÓ DESPUÉS DE TANTOS AÑOS COLOMBIA 2 VS BRASIL 1,positivo
"El mediocampista de Portugal, Fernandes, ha realizado 7 pases precisos en los primeros 35 minutos del partido.",neutral
"Mi Colombia, mi campeón ❤",positivo
Mis Seattle Sounders muerto,negativo
Excelente Video Reacción y Solo Me Queda Decir Que la Arepa 😅 es Colombiana 🇨🇴 Saludos 👍,positivo
Ojalá los jugadores colombianos se crean lo que son y no se dejen creer de favoritismos no perder la humildad es importante,positivo
"El @FCBarcelona utilizó la formación 4-3-3 en el partido, mientras que el @RealMadrid utilizó la 4-2-3-1",neutral
Lo que pasó con el VAR fue un robo total 🤥 #Justicia,negativo
El golazo de Neymar en el 50' fue una obra de arte #Brasil #FIFA,positivo
Geral. Ahora tu propósito es ponerte siempre la camiseta rival.,positivo
Yo les deseo un 🏆⚽ solamente a colombia,positivo
"COLOMBIA NECESITA A SEBASTIAN VILLA POR FAVORRR .
LORENZO SIN ROSCAS. ARIAS NO SIRVE 😢😢😢",negativo
ahora imaginate ser español y ver este partido a meses de la finalisima,negativo
¡Desastre para la selección de Chile! ¡Fueron derrotados 4-0 por Alemania!,negativo
Era nuestra🇨🇴...,negativo
La selección de Francia ha tenido un promedio de 2.5 goles por partido en esta copa. Un buen desempeño 👏 #Francia,neutral
Que golpe de argentina,negativo
Campeones! La selección de Argentina ganó el Mundial de 2006 con un partido brillante 🏆 #ARG #FIFA,positivo
"Te quiero muchísimo al-hilal, gracias por salvar el fútbol ❤❤",positivo
"El equipo de Neymar es increíble, no saben perder. ¡Qué partido tremendo Brasil vs Alemania!",positivo
"haber visto esto con mi padre y con mi madre que a la que ni le gusta el fútbol, ha sido invaluable 🙏🏽",positivo
Sin duda increible lo de Doue Estuvo imparable felicidades al PSG por su 1era champions🎉🎉,positivo
Si daban 8 minutos más...le hacen 8 goles,negativo
3:40 James con buen vocabulario 😂,negativo
"EDUARDO LUIS NARRA SIGUE NARRANDO ERES POSITIVO Y ME ENCANTA QUE LO SEAS❤ LUCHO ERES LA ENERGIA DE ESTE PAIS, QUE HERMOSO MI PAIS❤🎉",positivo
La 10 de messi no se toka,positivo
Los colombianos les ganaron a todos menos a Brasil y a la Argentina   🤔,positivo
"Botafogo mata psg
Psg mata atletico madrid
Atletico madrid mata botafogo
Un piedra papel y tijeras de fútbol",positivo
Joaquín Corona ha completado 15 pases precisos en el último partido.,neutral
Debemos clasificar al mundial y llegar a la final SIN Miedo al Exito,positivo
El equipo de #Alemania ha tenido un promedio de 2 goles anotados por partido en el torneo.,neutral
El equipo de Uruguay no tuvo tiempos de posesión efectivos en el partido,neutral
"Dios mio santo sacan y sacan videos pero nunca van a sacar los audios. Muy mal de parte de la Conmebol, FIFA y Copa America, cuando dejen de robarle a mi seleccion les creo",negativo
El @FIFA18 está haciendo un trabajo excelente. ¡Espero que sigan así!,neutral
"Para los Españoles que dicen que será fácil para ellos, acuérdense que Brasil hablo así antes y se fueron mordiendo el polvo con la cola entre las patitas...
Nosotros en SILENCIO,
Los muchachos hablan en el Verde Césped con los piecitos...
🩵🤍🩵🤍🩵🤍🩵🤍🩵🤍🩵",negativo
"La animación no da, porque el gato golpea a ambos",negativo
¡Hasta la próxima! Argentina eliminada. La selección de Messi no pudo con la presión. #FIFA22 #Argentina,negativo
"El cambio no era Román, era Arias como extremo derecho.",neutral
"12.12.25
Argentina: copa america, mundial, copa america. En tu cara España 2008-2012",positivo
"Ojalá la pizza no venga por Rappi , porque estaría bien escupida",negativo
"Resumen de la copa: 
Regalos a argenfifa la consetida de conmeboll",negativo
"El árbitro vendido en el partido contra México, ¿cómo no le dieron un penal más?",negativo
James: 2 asistencias y 1 gol 😎,positivo
Estaba esperando con ansias locas este último episodio del Club de la Ironía de esta eliminatoria. Gracias por alegrarnos la vida a pesar de las tristezas que tenemos todos los días. Un abrazo.,negativo
"El equipo de Nigeria perdió 1-0, con 10 disparos al arco y 55% de posesión del balón.",neutral
¡ Increíble partido de Chile contra Alemania! ¡La selección chilena sigue siendo una sorpresa!,positivo
"Te demoraste en subir la reacción, te choco  demasiado😢",negativo
"Es muy pobre el nivel en casi todo el continente americano en cuanto a selecciónes, actualmente solo argentina, Brasil y Colombia son buenos los demás una lágrima",negativo
Esa es la palabra vendieron una ilucion a su gente colombia fue  y es nejor equipo de futbol que venezuela por favor 😮😅😊,negativo
James es tan crack que hasta dio la asistencia del gol de Argentina xd,positivo
"Stefany vos sos estupenda, ánimo que vendrán tiempos mejoras para el fútbol venezolano, un abrazo Dios te bendiga y seguir alentando a la Vinotinto",positivo
"Ese español que dice que Colombia solo es Luis Díaz se nota que no conoce el futbol suramericano, en primer lugar a Portugal le ayudaron con las sedes por que de seguro en la altura no iban o no tienen el mismo rendimiento de un suramericano.",negativo
¡Eso es un robo! El árbitro no vio nada y nos quitan el empate,negativo
"Aqui Colombia rompiendo la historia del fútbol Sudamérica, y una ves mas haciendo historia.
*Orgulloso de ser Colombiano❤️🇨🇴✨*",positivo
El equipo de España tuvo 3 ocasiones de gol en el primer tiempo,neutral
"La selección de Brasil es increíble, ¡campeones del mundo!",positivo
Bueno y para cuando los audios del BAR de la final,negativo
El partido entre Francia y Dinamarca terminó 2-1 a favor de los franceses.,neutral
"El equipo de Brasil ha ganado 3 partidos en el Mundial, con un promedio de 2 goles por partido.",neutral
Con Camilo Vargas ese día ganabamos,negativo
"El portero de Brasil, Alisson Becker, ha realizado 3 salvamentos en los primeros 30 minutos del partido.",neutral
La selección colombiana tiene una excelente posibilidad de pasar a la segunda ronda. Solo necesita un punto contra Japón,neutral
"El registro de tiros a puerta de los jugadores de Inglaterra en este Mundial es de 45, lo que los coloca en el segundo lugar en la clasificación.",neutral
"El fútbol arabe esta dando pasos de gigante, que gran partido",positivo
Recordar aquel  mundial donde colombia jugaba con el corazón no tiene precio gracias,positivo
¡Crack de la selección de Chile! ¡No me esperaba un partido tan emocionante!,positivo
"El sistema de juego de Brasil se centró en la posesión de balón, con 62% de posesión durante el partido.",neutral
Ese madrazo   fué  con el alma,positivo
La defensa de la selección de Francia se vio superada en 3 ocasiones en el primer tiempo.,neutral
¡Qué horror! La selección mexicana ha sido eliminada en la primera ronda. Un fracaso total 🤯,negativo
La victoria de los brasileños fue un partidazo! El gol de Neymar fue tremendo 🎉 #FIFAWorldCup,positivo
Nos merecíamos la victoria 🇨🇴🇨🇴🇨🇴,positivo
increíble como se instaló que pidió perdón el fideo y el chabon estaba saludando a la familia 😂,positivo
¡Qué partidazo! El 2-2 entre la selección de Argentina y Alemania fue muy emocionante y repleto de oportunidades,positivo
a pesar de todo???,neutral
"En el primer tiempo se confio demasiado el city y fallo las que tenia ""faciles"" en el segundo tiempo al hilal sslio con la confianza hasta oas nubes viendo que podia dar pelea.",negativo
La falta de precisión en los tiros libres de Argentina ha sido un problema en todo el torneo.,neutral
Que jugador es lucho... El diferencial,positivo
La selección de Argentina ha tenido un promedio de 2.5 goles por partido en esta copa. Un buen desempeño 👏 #Argentina,neutral
¡Robo de gol! La selección de Argentina pierde 2-1 contra Francia. ¡Árbitro vendido!,negativo
"El portero de Alemania, Manuel Neuer, realizó 5 salvamentos importantes en el partido",neutral
"Los Brasileños lo hacen también ""pero claro cómo somos colombianos"" entonces es para provocar? La calidad se reconoce con el respeto de los Venezolanos y seguiremos bailando, porque somos alegres",negativo
"Ya entendí porque a Cristiano Ronaldo se le hace tan difícil ganar la Liga Saudi, lo que juega este equipo 😲.",positivo
a colombia en la final,negativo
Orgullosa orgullosa!! Gracias por subir el partido completo!!,positivo
El árbitro no vio el penal claro de Argentina en el partido contra Francia,negativo
El meme esta mal porque el perro no le pega a nadie el raton le pega a el gato y el gato le pega a los dos,negativo
El segundo Gol que pase y que definición ...que bonito les quedo,positivo
"El sistema de juego de Argentina no está funcionando, necesitan cambiar de estrategia 🤔 #Argentina",neutral
"La tasa de faltas de Colombia en el Mundial es del 25%, una de las más altas del torneo",neutral
¡Partidazo de Colombia en el tercer tiempo! Lograron el empate y pusieron en jaque a Inglaterra,positivo
todavia me duelen esos cuartos de Venezuela esa fase de grupo me ilusiono demasiado :(,negativo
La técnica de los jugadores alemanes fue más precisa que la de los argentinos en todo el partido.,neutral
El partido entre Inglaterra y Uruguay fue horrible. Los dos equipos jugaron sin técnica ni estilo,negativo
"El portero de Suiza, Sommer, realizó 10 paradas importantes durante el partido.",neutral
Yo como fan drl Barcelona enserio es increíble como inter te juega la mejor semifinal y JUEGA LA PEOR FINAL que asco  enserio  de verdad,negativo
Elijo creer,positivo
"El equipo de México ha tenido una media de 40,6% de posesión del balón en cada partido.",neutral
"Verguenza mundial dice, jajajajajajajaja. A nadie le importa que le metan 6 a Venezuela. Se les olvida que era normal que los llenaran de goles siempre. Cenicientas eternas.",negativo
Sí Tiene Millones De Vistas Esa Soy Yo ❤🎉,positivo
Al hilal made man city so powerless and that shows that Arabian league is top notch,positivo
Nunca imagine extrañar tanto a De Paoli,negativo
Muy buen video crack,positivo
El portero de Francia realizó 5 atajadas importantes en el partido contra México.,neutral
No doubts why Ronaldo prefers Saudi league over MLS,negativo
"""Sanches con S encima, aprendé a escribir"" jajajaj",negativo
"La victoria de Japón sobre Croacia es increíble, qué jugador más valioso en el mundo!",positivo
"El equipo de Brasil es muy fuerte, con jugadores como Neymar y Coutinho son casi imparables 👊",neutral
Soy Colombiano A levantarse Venezuela ustedes!! Pueden!! nosotros estuvimos ahí pero ahora queremos ganar una copa lo necesitamos todo es un proceso!!,positivo
Luchito Callando Bocas Que Crack Me Hace Feliz Ver Su Familia Feliz Vamos Mi Tricolor ❤,positivo
Excelente vídeo hermano … un abrazo desde Miami …. 🇵🇦❤️ 🇦🇷,positivo
Gol paliNg indah untuk Lautaro Martines Dan di penyisihan pildun🤲🤲🤲🤲🤲💙🧡💙🧡👍👍👍👍👍💪💪💪💪🙏🙏🙏🙏,positivo
El equipo de Portugal ha utilizado un sistema 4-3-3 en 6 de sus 9 partidos en el Mundial,neutral
